========== FactorVAEModel 训练配置 ==========
d_feat: 20
time_span: 20
stock_size: 300
latent_size: 64
factor_size: 16
gru_input_size: 20
hidden_size: 64
gamma: 1.0
n_epochs: 300
lr: 0.001
early_stop: 30
batch_size: 512
optimizer: adam
GPU: 6
seed: None
===================================================

========== 训练过程 ==========
Epoch 32: train_loss 0.1317, valid_loss 1.1919
Epoch 33: train_loss 0.1509, valid_loss 1.2081
Epoch 34: train_loss 0.1404, valid_loss 1.1976
Epoch 35: train_loss 0.0307, valid_loss 1.1835
Epoch 36: train_loss -0.0074, valid_loss 1.1854
Epoch 37: train_loss 0.0553, valid_loss 1.1864
Epoch 38: train_loss 0.0260, valid_loss 1.1826
Best Loss: 1.178237 @ Epoch 23
{'IC': np.float64(0.007498577326808975),
 'ICIR': np.float64(0.03456554141607323),
 'Rank IC': np.float64(0.009734345751069325),
 'Rank ICIR': np.float64(0.045940860215928664)}

 
